,domain,url,comment_id,username,user_id,comment,sentiment,toxicity,comment_original,language,links,upvotes,downvotes,published_date,reply_count,reply_to,crawled_time
207,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,86332fda-70f5-4878-b152-696f7acf3e58,ReindeerBBQ,ecbc13e0-7874-455a-bb3c-9258a862847b,Do you believe that the holocaust was a hoax and that hitler was a great guy? ,0.8,0.505549,Do you believe that the holocaust was a hoax and that hitler was a great guy? ,,,,,1568911374000,0,8e106c5c-3fcb-4f93-820b-6732baac8875,2020-05-11 11:26:48
208,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,86688017-8083-403d-b097-a4342a520e9a,Michelangelo,c4e9d0e1-3fa0-4880-a8eb-670479b75c6c,"Trudeau says voters chose 'progressive agenda' after Canadian election win

https://www.youtube.com/watch?v=_VaYYRsK4-8

“So this is how liberty dies… with thunderous applause.”

https://www.youtube.com/watch?v=DgxZr6LLS34",0.8,0.22447655,"Trudeau says voters chose 'progressive agenda' after Canadian election win<br><br><a href=""https://www.youtube.com/watch?v=_VaYYRsK4-8"" class=""talk-plugin-rich-text-link"" target=""_blank"">https://www.youtube.com/watch?v=_VaYYRsK4-8</a>


<br><br>“So this is how liberty dies… with thunderous applause.”
 
 

<br><br><a href=""https://www.youtube.com/watch?v=DgxZr6LLS34"" class=""talk-plugin-rich-text-link"" target=""_blank"">https://www.youtube.com/watch?v=DgxZr6LLS34</a>",,"{""links"": [""https://www.youtube.com/watch?v=_VaYYRsK4-8"", ""https://www.youtube.com/watch?v=_VaYYRsK4-8"", ""https://www.youtube.com/watch?v=DgxZr6LLS34"", ""https://www.youtube.com/watch?v=DgxZr6LLS34""]}",1.0,,1571727918000,0,a9c706ab-da70-4dba-879b-2e06f950ed14,2020-05-11 11:46:01
209,infowars.com,https://www.infowars.com/ezra-levant-offers-10000-for-video-of-blackface-trudeau-singing-day-o/,86b28967-9fa0-4f53-8ddd-d0f578c48d0f,Bratpatrol,5d3ad178-ef85-444b-b243-0f0d79f8d4be,HAHAHAJAHAJA ,0.0,0.0,HAHAHAJAHAJA ,,,,,1568910895000,0,54a3e953-f733-43be-81f3-55481d82e210,2020-05-11 11:26:45
210,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,875ade3b-f47d-4485-bead-0f1d61830b0f,Exasperus,90ba0649-f4d8-4e17-bd03-0bb2b94e8a0e,"First off I have to laugh at how Canadian media portrays this clown as once being a professor when he actually quit college in his 1st year. He was an TA at a summer drama camp and boy, what a weird group, or troup, with all the dress-up parties. They all look so happy and gay!
Congrats Canucks for electing a man lacking the qualifications to be a custodian in the House of Commons.",0.22847199999999998,0.36916217,"First off I have to laugh at how Canadian media portrays this clown as once being a professor when he actually quit college in his 1st year. He was an TA at a summer drama camp and boy, what a weird group, or troup, with all the dress-up parties. They all look so happy and gay!<br>Congrats Canucks for electing a man lacking the qualifications to be a custodian in the House of Commons.",,,3.0,,1569771912000,2,,2020-05-11 13:26:09
211,infowars.com,https://www.infowars.com/o-canada-memes-mock-justin-blackface-trudeau/,879f6d0f-a165-433c-9dfd-d482a91bc9ef,ReindeerBBQ,ecbc13e0-7874-455a-bb3c-9258a862847b,https://imgflip.com/i/3azytl,0.0,0.0,"<a href=""https://imgflip.com/i/3azytl"" class=""talk-plugin-rich-text-link"" target=""_blank"">https://imgflip.com/i/3azytl</a>",,"{""links"": [""https://imgflip.com/i/3azytl"", ""https://imgflip.com/i/3azytl""]}",1.0,,1568944545000,0,,2020-05-11 03:09:12
212,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,87bbabff-22ec-4e0c-b751-419626246b1f,Diarrhea,c2c58d90-2552-499b-9714-4a27ae793744,"Unfortunately, Canada will now get what they deserve by re-electing this boy to not only 1, but 2 terms. I think someone should check the water and food supplies up there. ",-0.25,0.3624575,"Unfortunately, Canada will now get what they deserve by re-electing this boy to not only 1, but 2 terms. I think someone should check the water and food supplies up there. ",,,1.0,,1571766361000,4,,2020-05-11 11:45:47
213,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,87ee7628-e98b-40d3-bfda-fd5a7658cb8c,wingnut4427,e901d615-74c4-42c4-ae3f-d468c1ebc655,I'm pretty sure that Snopes will tell us that our eyes are deceiving us & this video was a complete fabrication.,0.283333,0.29163623,I'm pretty sure that Snopes will tell us that our eyes are deceiving us &amp; this video was a complete fabrication.,,,,,1569840043000,0,,2020-05-11 13:25:35
214,infowars.com,https://www.infowars.com/ezra-levant-offers-10000-for-video-of-blackface-trudeau-singing-day-o/,87f0ac7f-c603-4fcb-b717-cf62b94ffb60,AZDeb,c4a14d1d-bb64-468c-842c-4a68c2633a13,My question is this.  Are the Canadians and Chinese suppose to be so upset over costumes that they don't vote for the man?  Or do we debate the issues at hand?  I can think of many issues with the man's policies why not to vote for him.  But the topics may crush the delicate flowers.  His Father put Canada in a financial mess.  His policies are doing the same thing.  ,0.004167,0.27751666,My question is this.  Are the Canadians and Chinese suppose to be so upset over costumes that they don't vote for the man?  Or do we debate the issues at hand?  I can think of many issues with the man's policies why not to vote for him.  But the topics may crush the delicate flowers.  His Father put Canada in a financial mess.  His policies are doing the same thing.  ,,,,,1568937461000,0,,2020-05-11 11:26:36
215,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,89781da0-2171-43b0-a5ab-3a5c4bb92ddf,Sojourner,57736e25-4098-4a2a-9bf5-56feb2478343,"My question is, why does the Queen always get a pass?",0.0,0.06969589999999999,"My question is, why does the Queen always get a pass?",,,,,1569856980000,0,aefe3d3e-c232-4dfe-8fe1-2448e4cfa7bc,2020-05-11 13:26:09
216,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,8a1d8675-0882-48fa-be95-ddedb5ee5eb1,truck_driver,0be8afa1-a4e2-4272-8b4a-e499d3a5bc00,Performance records of Black people speak,-0.16666699999999998,0.50607115,Performance records of Black people speak,,,1.0,,1569783493000,1,,2020-05-11 13:25:54
217,infowars.com,https://www.infowars.com/canadas-wokest-pm-just-took-a-hit-in-the-polls-after-blackface-scandal/,8a71f5e0-7444-4bc5-8690-641b6a635950,GlobalDoom,7f699039-e28f-4db5-a1cd-649ce7e48ac0,"COON MAN PART DEUX!...BUT DON'T WORRY,THEY COME UP WITH NEW RACIST SHIT EVERY MONTH NOW,SO PICKING YER BOOGERS OR SCRATCHING YER NUTS CAN COST YOU AN ELECTION PRETTY SOON!",0.082955,0.8718751,"COON MAN PART DEUX!...BUT DON'T WORRY,THEY COME UP WITH NEW RACIST SHIT EVERY MONTH NOW,SO PICKING YER BOOGERS OR SCRATCHING YER NUTS CAN COST YOU AN ELECTION PRETTY SOON!",,,,,1569167792000,0,,2020-05-11 11:26:47
218,infowars.com,https://www.infowars.com/political-scientist-trudeau-blackface-scandal-could-cost-him-the-election/,8aa97888-e367-4992-b614-5cda57047302,That_Guy,e35dc304-52aa-4169-b6f4-39c7a8ad4355,He was done before this came out. I don't give a shit if someone blacks up and sings mammy but this is awesome because that piece of shit is getting a taste of his own medicine. We will have a PPC leader after the next four years anyway,0.24,0.90293616,He was done before this came out. I don't give a shit if someone blacks up and sings mammy but this is awesome because that piece of shit is getting a taste of his own medicine. We will have a PPC leader after the next four years anyway,,,,,1568989963000,0,,2020-05-11 11:26:36
219,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,8b7fb749-3466-4266-b860-6e8704ac3395,cman,39df14e0-1329-4ebc-8e07-6f90362481d8,"See the only reason he's getting a pass is because he's liberal.  This is how you know the media is 100% biased.  If he was a conservative they would have nailed him to a cross by now and gutted him.  Canada is SUPER SUPER Liberal. I know because i have relatives up there.  It's disgusting.
",-0.06666699999999999,0.5311315,See the only reason he's getting a pass is because he's liberal.  This is how you know the media is 100% biased.  If he was a conservative they would have nailed him to a cross by now and gutted him.  Canada is SUPER SUPER Liberal. I know because i have relatives up there.  It's disgusting.<br>,,,1.0,,1569855477000,1,,2020-05-11 13:25:29
220,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,8c49f426-b2be-402a-8ccf-0f800785d184,FatFreddiesCat,943615a2-8c0a-4a79-8097-e3568123f1d5,Isn't it obvious he is making fun of darkies. HAHAHAAA! This is just too good to pass up.,0.35833299999999996,0.5046811,Isn't it obvious he is making fun of darkies. HAHAHAAA! This is just too good to pass up.,,,,,1569817725000,0,3a4ccad0-de91-4c8b-b4c2-0626e044dbe9,2020-05-11 13:25:41
221,infowars.com,https://www.infowars.com/trudeau-on-brink-amid-explosive-political-scandal/,8c693139-455e-4089-b6f4-1fc5f54b4de4,hermes_tresmigistus,ae0ad886-28f4-454a-b00d-bf581dcc1f08,*sent*,0.0,0.03693191,*sent*,,,,,1551403943000,0,2d319cb5-c546-42b1-8358-1d59ea311730,2020-05-11 11:33:19
222,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,8d04881e-1ed6-4018-924f-910b2e832acb,BADGUEST,131487ec-c87f-4d2f-8255-5d31a5b3affe,All people of color in Canada should file complaints against Trudeau to the Canadian Human Rights Commission. Let Trudeau stand before the draconian system he helped create and see how he likes it.  ,0.0,0.44206044,All people of color in Canada should file complaints against Trudeau to the Canadian Human Rights Commission. Let Trudeau stand before the draconian system he helped create and see how he likes it.  ,,,2.0,,1568896438000,1,,2020-05-11 11:26:54
223,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,8d2543b5-9c36-4f70-876d-2b6097fcaf57,Corey_Treverson,277f3aad-9be0-485e-89bb-6011a40d0d3f,"It's worth talking about to examine the colossal hypocrisy of Justine Turdeau and his lefty bootlickers in the media.  If a conservative candidate did anything even close to this, they would be doxed, stalked, fired, etc., with the full support of the media.  But because Trudie is a globalist/communist shill, he totally gets a pass.  Don't get me wrong - he IS a shitty PM - probably the shittiest we've ever had, along with his commie father.  ",0.09,0.7942815999999999,"It's worth talking about to examine the colossal hypocrisy of Justine Turdeau and his lefty bootlickers in the media.  If a conservative candidate did anything even close to this, they would be doxed, stalked, fired, etc., with the full support of the media.  But because Trudie is a globalist/communist shill, he totally gets a pass.  Don't get me wrong - he IS a shitty PM - probably the shittiest we've ever had, along with his commie father.  ",,,,,1569950113000,0,ff0e51f6-a35f-4c78-95e4-d6a28195976a,2020-05-11 13:26:07
224,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,8d2af30d-63ed-45d9-8bdc-996a8445622f,Carl,b1163af7-3a58-44a6-8834-1a04a16b8caa,"I don't understand the obsession with this. Dress up as a clown, do what you want. It is a costume party. Are all you lefttards insanely obsessed with controlling people and defining everything as bad so you can stomp on everybody and build your career and morals on the broken backs of other people? How appropriate that you fall on your own swords, though.
",-0.104167,0.3760311,"I don't understand the obsession with this. Dress up as a clown, do what you want. It is a costume party. Are all you lefttards insanely obsessed with controlling people and defining everything as bad so you can stomp on everybody and build your career and morals on the broken backs of other people? How appropriate that you fall on your own swords, though.<br>",,,,,1568915011000,2,,2020-05-11 11:26:43
225,infowars.com,https://www.infowars.com/ezra-levant-offers-10000-for-video-of-blackface-trudeau-singing-day-o/,8e04ee36-892b-400b-a714-ac745004575e,Long,268f2c8b-b1d4-472c-84ff-1cd0da7f17d9,"And another $5,000 for the video of Justine's momma doin' Mick and Keef...
",0.0,0.23785871,"And another $5,000 for the video of Justine's momma doin' Mick and Keef...<br>",,,1.0,,1568918686000,0,,2020-05-11 11:26:37
226,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,8e106c5c-3fcb-4f93-820b-6732baac8875,itshallsetyoufree,47aa45ed-ad02-4081-8c0e-06645dba41e5,"So what crime... did Trudeau  commit except likely... that he said something concerning the ethnic cleansing of Palestine or a comparable primal sin that causes infowars and others to use the VERY SAME TACTICS that Neocons, that is, Trotskyite JewsZionists and/or ""the Left,"" that is, Marxists that is, at the top, Jewish Talmudic sectarian psychotic racially narcissistic whack jobs?

I am not a fan of a NWO socialist like Trudeau...  but just because a person criticizes the sacred image of Donald Trump... does not mean I should align my thoughts with his take down. He is Prime Minister of Canada and they are very sensitive a about their domination by the USA.

Anyone defamed on Drudge in the AM...  you can bet... the Mossad slipped Matt the order and/or the info to do so.

What angers me... is not the low life slur of a person for an innocent prank of a costume that I would bet... that almost everyone older than 40 reading this has committed in some way, but the hypocrisy of using that technique of Zionists to target any person including the most recently confirmed Supreme Court Justice.

Too... if we are all held accountable for any action in the past going back absurdly to youth or even to our 30s...  then obviously the lesson learned by youth is that free speech and free association is dead in America and in the West.

Inforwars take down these headline hypocrites!

You don't like it when Alex is held to these classic Marxist (read that as Talmudic sectarian) propaganda set pieces... that goes back to the methods of the ""Revolutionaries,"" in Russia pre and post 1917 Talmudic revolution in that country that we should always say when mentioning that event... killed between 55 and 85 million people, some small amount of them Jews but almost all targeted Christians by a Jewish Talmudically informed bureaucracy and dominated since that 1917 coup, secret police. 

This tells us something about inforwars that none of us want to face: that it is in effect... for even those sincerely working daily here and possibly too including Alex Jones... a way of corralling the Goyim and venting its anger at Zion's enemy targets.

Give the ""Animals,"" (a little Talmudic lingo) something to be angry about after creating Marxism and fracture cultural mind control technologies, then yell about it but make sure the yelling aligns with Zionist/NWO goals.

And post 911 those are basically the same thing almost all of the time.

And no this is not to exclusively point at Zion... the NWO is a tide of history and an Empire's corruption and too specifically a scientific thought process that is largely only informed by Evolutionary Theory as specialty of formerly WASP high elites  ... and its ""survival of the fittest""... singular idea which applies to all lifeforms, including humans and to all systems... in their spiritually desiccated minds.

Propaganda like this is despicable.
And the guy is not in 'Negro' (a respectful word defining a race, not lined out by the above Marxist clan) Black Face, but he appears to be made out to be a Arab or Indian.

IF an Arab... then clownish cartoons of Muslims are daily on this site and every other major site in the USA where Christian brotherhood is now largely dead.


",0.009864,,"So what crime... did Trudeau  commit except likely... that he said something concerning the ethnic cleansing of Palestine or a comparable primal sin that causes infowars and others to use the VERY SAME TACTICS that Neocons, that is, Trotskyite JewsZionists and/or ""the Left,"" that is, Marxists that is, at the top, Jewish Talmudic sectarian psychotic racially narcissistic whack jobs?<br><br>I am not a fan of a NWO socialist like Trudeau...  but just because a person criticizes the sacred image of Donald Trump... does not mean I should align my thoughts with his take down. He is Prime Minister of Canada and they are very sensitive a about their domination by the USA. <br><br>Anyone defamed on Drudge in the AM...  you can bet... the Mossad slipped Matt the order and/or the info to do so.<br><br>What angers me... is not the low life slur of a person for an innocent prank of a costume that I would bet... that almost everyone older than 40 reading this has committed in some way, but the hypocrisy of using that technique of Zionists to target any person including the most recently confirmed Supreme Court Justice.<br><br>Too... if we are all held accountable for any action in the past going back absurdly to youth or even to our 30s...  then obviously the lesson learned by youth is that free speech and free association is dead in America and in the West.<br><br>Inforwars take down these headline hypocrites! <br><br>You don't like it when Alex is held to these classic Marxist (read that as Talmudic sectarian) propaganda set pieces... that goes back to the methods of the ""Revolutionaries,"" in Russia pre and post 1917 Talmudic revolution in that country that we should always say when mentioning that event... killed between 55 and 85 million people, some small amount of them Jews but almost all targeted Christians by a Jewish Talmudically informed bureaucracy and dominated since that 1917 coup, secret police. <br><br>This tells us something about inforwars that none of us want to face: that it is in effect... for even those sincerely working daily here and possibly too including Alex Jones... a way of corralling the Goyim and venting its anger at Zion's enemy targets. <br><br>Give the ""Animals,"" (a little Talmudic lingo) something to be angry about after creating Marxism and fracture cultural mind control technologies, then yell about it but make sure the yelling aligns with Zionist/NWO goals. <br><br>And post 911 those are basically the same thing almost all of the time.<br><br>And no this is not to exclusively point at Zion... the NWO is a tide of history and an Empire's corruption and too specifically a scientific thought process that is largely only informed by Evolutionary Theory as specialty of formerly WASP high elites  ... and its ""survival of the fittest""... singular idea which applies to all lifeforms, including humans and to all systems... in their spiritually desiccated minds.<br><br>Propaganda like this is despicable. <br>And the guy is not in 'Negro' (a respectful word defining a race, not lined out by the above Marxist clan) Black Face, but he appears to be made out to be a Arab or Indian.<br><br>IF an Arab... then clownish cartoons of Muslims are daily on this site and every other major site in the USA where Christian brotherhood is now largely dead.<br><br><br>",,,1.0,,1568905124000,3,,2020-05-11 11:26:47
227,infowars.com,https://www.infowars.com/trudeau-vows-to-slash-taxes-as-blackface-scandal-rocks-polls/,8f1fdaf4-9391-4c7c-83c3-4a31014627e6,popeye2009,42b44f65-7e47-441a-b17d-eef5f6ddab29,"We know that any promise made by a politician after winning an election can and often is reversed and more taxes are collected. Trudeau returning is a signing of a death warrant for Canada.
",0.5,0.20196699999999998,We know that any promise made by a politician after winning an election can and often is reversed and more taxes are collected. Trudeau returning is a signing of a death warrant for Canada. <br>,,,1.0,,1569260557000,0,3b4f84d3-592d-4904-ad90-89902b278303,2020-05-11 11:26:51
228,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,8f79d91f-e9e0-4059-9cd8-951692699503,Sojourner,57736e25-4098-4a2a-9bf5-56feb2478343,"Actually, 3 times that we know of !",0.0,0.04287472,"Actually, 3 times <i>that we know of </i>!",,,,,1569857643000,0,2e2bace5-0cb3-427b-9825-de8e3b854a29,2020-05-11 13:26:19
229,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,900a5d65-fd2e-4ece-9de1-2cacfe18a085,Michelangelo,c4e9d0e1-3fa0-4880-a8eb-670479b75c6c,"Eisenhower Farewell Address (Best Quality) - 'Military Industrial Complex' WARNING

https://www.youtube.com/watch?v=OyBNmecVtdU
",0.2,0.075732596,"Eisenhower Farewell Address (Best Quality) - 'Military Industrial Complex' WARNING
<br><br><a href=""https://www.youtube.com/watch?v=OyBNmecVtdU"" class=""talk-plugin-rich-text-link"" target=""_blank"">https://www.youtube.com/watch?v=OyBNmecVtdU</a><br>",,"{""links"": [""https://www.youtube.com/watch?v=OyBNmecVtdU"", ""https://www.youtube.com/watch?v=OyBNmecVtdU""]}",1.0,,1571705553000,0,f914403e-4927-4bc0-8dcf-f25193649cff,2020-05-11 11:46:14
230,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,9024a8cc-a084-4571-9109-c01633bd9463,Diarrhea,c2c58d90-2552-499b-9714-4a27ae793744,"Yeah, open borders and free stuff. Same thing happening here in America. That's why these libtards don't want them deported because for every one deported means a loss of at least 3 votes (vote early and often!).",0.045,0.47955126000000003,"Yeah, open borders and free stuff. Same thing happening here in America. That's why these libtards don't want them deported because for every one deported means a loss of at least 3 votes (vote early and often!).",,,1.0,,1571767308000,0,94e72b7e-97ec-42fc-b05a-82fb2c895fa4,2020-05-11 11:45:48
231,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,90667ffa-eb0b-4755-a2a9-2bdddf546507,Swansong,4d3b9ded-efaa-4225-823d-06157713a31f,"Why would anyone want to paint themselves to look like a very dark-skinned person, on several occasions, yet? Some would find that a curious thing indeed. Wearing a costume for a celebration of some kind is one thing, but that dark-skinned-face thing over and over gives cause for wonder. ",0.17500000000000002,0.14555272,"Why would anyone want to paint themselves to look like a very dark-skinned person, on several occasions, yet? Some would find that a curious thing indeed. Wearing a costume for a celebration of some kind is one thing, but that dark-skinned-face thing over and over gives cause for wonder. ",,,2.0,,1569778309000,1,,2020-05-11 13:26:01
232,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,908f0715-f943-4e15-8bd3-ba9883dab00a,truck_driver,0be8afa1-a4e2-4272-8b4a-e499d3a5bc00,"Toronto Ontario is run by a mafia, Montreal Quebec is run by a mafia, Vancouver British Columbia is run by the Chinese Mafia. ",0.0,0.46442629999999996,"Toronto Ontario is run by a mafia, Montreal Quebec is run by a mafia, Vancouver British Columbia is run by the Chinese Mafia. ",,,1.0,,1571702300000,1,,2020-05-11 11:45:53
233,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,90e05114-f038-4aed-8132-7942f8655c47,ilikecake,209d6c5b-96f7-4f03-8447-2f2a5fa12c5f,"HA SORRY Texas toast. Enjoy Austin, the rest of the state is right behind. While you people down there trash all the conservatives living in States controlled by liberals.... get some.  As you say.",-0.07396799999999999,0.6266225999999999,"HA SORRY Texas toast. Enjoy Austin, the rest of the state is right behind. While you people down there trash all the conservatives living in States controlled by liberals.... get some.  As you say.",,,,,1569838333000,0,12685fc8-e559-49e9-85bf-dfd619c3bd51,2020-05-11 13:25:45
234,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,919ef4ad-285a-4d38-88bd-d2b052867b56,Sojourner,57736e25-4098-4a2a-9bf5-56feb2478343,"We're all so blind, and willing to be dominated by the worst scum. ",-0.3875,0.83246905,"We're all so blind, and willing to be dominated by the worst scum. ",,,,,1569856689000,0,0f7ae929-80c7-4b46-9cbf-51c84a574ea9,2020-05-11 13:26:06
235,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,91ce8a63-eaeb-45ab-9bb0-59e12168569a,Sojourner,57736e25-4098-4a2a-9bf5-56feb2478343,"All he had to do was to say that he did it because he truly empathizes with the plight of minorities, which is why he dresses up in various cultural garbs wherever he goes. In other words, he did it for the same reason that an actor does a character study of the persona of his/her target character in their upcoming movie/play/tv role. This would have been believable, and Canadians would have forgiven him. But he didn't have the nerve to to it because it's not true. Justin Trudeau is exactly who he appears to be: an elitist snob lying hypocrite who's mocking minorities whom he considers beneath him. ",0.078571,0.46589994,"All he had to do was to say that he did it because he truly empathizes with the plight of minorities, which is why he dresses up in various cultural garbs wherever he goes. In other words, he did it for the same reason that an actor does a character study of the persona of his/her target character in their upcoming movie/play/tv role. This would have been believable, and Canadians would have forgiven him. But he didn't have the nerve to to it because it's not true. Justin Trudeau is exactly who he appears to be: an elitist snob lying hypocrite who's mocking minorities whom he considers beneath him. ",,,1.0,,1569854379000,0,,2020-05-11 13:25:30
236,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,92a40312-b535-402d-b9b0-401c9667c321,vb,51f6cd51-1e39-4843-b43e-b91c42d794f5,maybe he was a Black Man in his past life and misses that life,-0.208333,0.6079781,maybe he was a Black Man in his past life and misses that life,,,,,1569770213000,1,,2020-05-11 13:26:15
237,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,9325d17f-20a6-4e14-931b-fb969d6c237b,truck_driver,0be8afa1-a4e2-4272-8b4a-e499d3a5bc00,Flood Canada with guns just like Obama did to Mexico,0.0,0.27734724,Flood Canada with guns just like Obama did to Mexico,,,,,1571774094000,1,,2020-05-11 11:45:43
238,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,938cd03e-a0b0-481e-b67d-f79278221aab,Mordecai_Irony,c8d140eb-053e-408b-a301-3fc13dcbde5d,"Typical joo entitlement. How is it that these freaks comprise a purported 2% of the population, yet everywhere one turns they are there, in our face, causing stupid sheeite! Any wonder why over hundreds of years they have been tossed out of most every society they have occupied. It's fine they are .. wherever they are found to be, yet there's no need to hear their claim to be Israelites, cuz these sick freak rotten DNA finger waggers absolutely are not.",-0.127381,0.738292,"Typical joo entitlement. How is it that these freaks comprise a purported 2% of the population, yet everywhere one turns they are there, in our face, causing stupid sheeite! Any wonder why over hundreds of years they have been tossed out of most every society they have occupied. It's fine they are .. wherever they are found to be, yet there's no need to hear their claim to be Israelites, cuz these sick freak rotten DNA finger waggers absolutely are not.",,,,,1569771838000,2,,2020-05-11 13:26:11
239,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,9417b985-bf08-4cfc-8597-0de7baa66377,JamesB,85d4f39c-8bbf-410e-bef3-81a51da6a652,"Another male idiot with the mind of a feminist woman. In other words, a liberal. He's got to go. ",-0.30833299999999997,0.9468409,"Another male idiot with the mind of a feminist woman. In other words, a liberal. He's got to go. ",,,,,1568926886000,0,,2020-05-11 11:26:36
240,infowars.com,https://www.infowars.com/second-blackface-photo-of-justin-trudeau-emerges/,943259b9-59a0-4c7e-bf7e-f6693dff5196,loveit_orleaveit,037c038e-2a51-4788-a596-cea8c6748894,"nice try justin, pointing fingers everywhere else might help, but I bet not - just sit in your steaming pile of racism and embrace the stench ",0.6000000000000001,0.5586112999999999,"nice try justin, pointing fingers everywhere else might help, but I bet not - just sit in your steaming pile of racism and embrace the stench ",,,,,1568906769000,0,8e106c5c-3fcb-4f93-820b-6732baac8875,2020-05-11 11:26:47
241,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,94347172-ac53-455a-ad13-a597b9064538,Finderoftruth,750f8064-25f8-45d7-b17a-9da3461fef81,Just the Demotards. ,0.0,0.20721447,Just the Demotards. ,,,2.0,,1571681869000,0,,2020-05-11 11:46:11
242,infowars.com,https://www.infowars.com/trudeau-vows-to-slash-taxes-as-blackface-scandal-rocks-polls/,9445a163-447e-4ce0-aba6-95eca20e3090,Diarrhea,c2c58d90-2552-499b-9714-4a27ae793744,Nice selfie there. Trudeau and his 1 supporter left. ,0.30000000000000004,0.048851337,Nice selfie there. Trudeau and his 1 supporter left. ,,,1.0,,1569262758000,0,,2020-05-11 11:26:46
243,infowars.com,https://www.infowars.com/justin-trudeau-wants-to-censor-the-internet-if-he-wins-re-election/,947f74d0-f644-48ac-9fb9-2f95503922a0,GlobalDoom,7f699039-e28f-4db5-a1cd-649ce7e48ac0,WHAT? YOU HAVE MORE BLACK FACE?...DUMB ASS!,0.145833,0.9699462,WHAT? YOU HAVE MORE BLACK FACE?...DUMB ASS!,,,1.0,,1571683892000,0,,2020-05-11 11:46:08
244,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,94975379-f9ca-4811-b410-9d8544789464,CriswellSpeaks,a759aa27-c74b-4549-b1ef-a8df190fa630,"The other parties literally ran against Alberta, if western separatism takes off they will have no answer.",-0.0625,0.14918458,"The other parties literally ran against Alberta, if western separatism takes off they will have no answer.",,,2.0,,1571761282000,0,,2020-05-11 11:45:59
245,infowars.com,https://www.infowars.com/trudeaus-victory-speech-turns-into-scandal-as-he-interrupts-rivals-address/,94e72b7e-97ec-42fc-b05a-82fb2c895fa4,Sojourner,57736e25-4098-4a2a-9bf5-56feb2478343,"Most immigrants voted for the Liberals because they know that they are the open borders party.

",0.25,0.27742849999999997,Most immigrants voted for the Liberals because they know that they are the open borders party.<br><br>,,,3.0,,1571766485000,2,87bbabff-22ec-4e0c-b751-419626246b1f,2020-05-11 11:45:47
246,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,94eb3b56-ee8a-41e7-b633-3d8737c932ac,shockingreality,1445fb74-06d1-4526-947d-181a03bd3363,"He's a whigger lol.
",0.8,0.5566131,He's a whigger lol.<br>,,,1.0,,1569775234000,0,,2020-05-11 13:26:06
247,infowars.com,https://www.infowars.com/yet-more-high-quality-video-of-trudeau-in-blackface-has-emerged/,9640ae55-34d3-4171-aacb-5a69362660bf,Sojourner,57736e25-4098-4a2a-9bf5-56feb2478343,"The problem is that the Libtards know that we don't care. And they only care when it targets their opponents. So they won't force him to resign, and since we're not ""outraged"", we won't either.",0.225,0.32649603,"The problem is that the Libtards know that we don't care. And they only care when it targets their opponents. So they won't force him to resign, and since we're not ""outraged"", we won't either.",,,,,1569854914000,0,731c7486-2ad1-4bf6-a097-0c9306744b1d,2020-05-11 13:25:37
