,blog_id,url,user,date,text,sentiment,toxicity
3060,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,25,2019-06-18 12:25:00,It is interesting Its almost like the TrudeauLiberal honeymoon was so intense that the hangover is equally intense,0.3,0.069862336
3061,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,526,2019-06-18 13:24:00,The clock is tickingJust wondering if he can kick the election clock down the road to possibly spring 2020 The constitutional requirement is 5 years The fixed election date law was never entrenched Thoughts,-0.018519,0.08125431
3062,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,Blogger,2019-06-18 13:58:00,Interesting question,0.5,0.040447433
3063,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,5,2019-06-19 15:30:00,jeanbatte Its my view that the PM can but didnt his Dad try that one in 1979 and look how it turned out at least temporarily,-0.3,0.065202184
3064,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,334,2019-06-18 10:24:00,I find it intriguing that his book interviews etc show how much he reveres and adores his fathers memory but he is proving to be almost the polar opposite Much more likewell you know who Even Trudeau Srs adversaries acknowledged he had a steeltrap mind Indeed it was his intellectual arrogance and obstinacy that got him into trouble periodically He never tried to pretend he was just an ordinary joehis advisers had to push him to show the common touch with decidedly mixed results He certainly was not one to jump recklessly onto popular bandwagons or scour the country looking for new groups to apologize to He was a bit of a gadfly on foreign policy but he did manage to avoid publicly pissing off a succession of powerful countries I wasnt a big fan but I am very sorry I never got to enjoy watching him respond to anyone accusing him of being an architect of genocide,0.070648,0.3218839
3065,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,25,2019-06-18 12:28:00,I thought that was a great headline in the National Post the other day Someone tell Trudeau he cant be a reconciliation champion and the overseer of genocide at the same time His father would have been smart enough to understand that,0.177857,0.28012103
3066,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,334,2019-06-18 18:03:00,Very true but several of my progressive friends seem to think they can They seem to have talked themselves into thinking that confessing to genocide is a sign of solidarity with indigenous people,0.2275,0.32155985
3067,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,223,2019-06-18 11:08:00,I see this week two more Liberal MPs have made the responsible decision to abandon the suicide cults campaign for corruption,0.35,0.39119986
3068,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,309,2019-06-18 14:31:00,Just two comments on this About 3 weeks ago Eric Grenier pointed out how the number of government MPs abandoning ship is right on average or even slightly below average at that time so 23 more MPs doing so is not an indicator of doom Second all this talk of suicide cult is a bit silly Nobody Ive seen heard or read thinks the Libs will lose more than 4050 seats which would still put them 3040 seats ahead of where the Cons are today after the October election,0.039881,0.32222494
3069,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,98,2019-06-18 11:14:00,The House of Commons debates and declares a National Climate Emergency Justin Trudeau plays hooky and attends a parade in Toronto Must not really be a crisis,-0.175,0.06651009
3070,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,206,2019-06-18 13:01:00,JT had Tom Ford sunscreen on SPF 100 He was paradeprotected from UV during the parade By the way he looked goofy and out of place on stage with the Raptors Not at all G7 like Felt kinda bad for the guy Like he got a ticket but wasnt invited but went anyway,-0.15,0.21827218
3071,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,527,2019-06-18 13:33:00,Hi Warren Speaking of Comms advice who is advising Doug Ford these days Showing up at the Raptors gig at City Hall yesterday was a big mistake no Surely someone in this office could have predicted that a huge crowd of Raptors fans was not a good venue Given the polls shouldnt Doug be lying low and making the odd reparation to his slash  burn campaign Sorry but his smiling countenance is beaming down upon me from the right side of your web page as I type,-0.081834,0.17554988
3072,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,Blogger,2019-06-18 13:58:00,I follow Tip ONeils golden rule never get introduced at a sporting event,0.375,0.06437418
3073,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,19,2019-06-19 21:01:00,Heres another piece of advice for PM Trudeau Make sure that your questions are prescreened or if theyre not think in advance of what possible questions youll be asked and prepare answers,0.25,0.13234818
3074,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,526,2019-06-20 08:42:00,If he were capable he would have,0.2,0.05996934
3075,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,528,2019-06-20 06:28:00,Perhaps JT was channeling Dilbert being the Wally he is    httpsdilbertcomstrip20131201,0.0,0.22366709
3076,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,529,2019-06-22 09:17:00,Elected appointed and hired modern leaders must be taught how to use the technology resources that we supply them with to work smarter We the People of the World can demonstrate how to collaborate and innovate to take constructive actions to solve the problems such as inappropriate waste management The link to the webbased Everyone Counts Game Show can be found on the Wellness Weavers website or via social media Instead of expecting our leaders to be perfect and have magical instant solutions to everything we merely must train them to admit the truth and become teachable Coleaders that use citizens  all resources correctly,0.07037,0.12602045
3077,330,http://warrenkinsella.com/2019/06/five-free-comms-tips-for-justin-trudeau/,334,2019-06-24 20:08:00,RE Instead of expecting our leaders to be perfect and have magical instant solutions to everything we merely must train them to admit the truth and become teachable Coleaders that use citizens  all resources correctly So shipping water in a box is something our leaders need to know isnt a solution Thank God we have teachable Coleaders that use citizens  all resources correctly Or where we would we be now Back to bottles Im guessing water balloons would be a good idea until the kids saw the display Shipping could also be an issue    Im getting real tired of stupid I know Theres no cure but it should be painful,-0.066667,0.4999848
3078,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,8,2019-06-24 04:27:00,The NDP is in danger of seeing its entire Vancouver Island caucus defeated by the Greens Most Liberal seats in BC are in the Lower Mainland therefore less affected by the Greens Outside of BC the Greens are a nonfactor aside from individual seats with unique circumstances Charlottetown for instance on the back of the recent provincial Green breakthrough,0.056481,0.20454997
3079,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,530,2019-06-24 10:23:00,Oh its more than that According to 338Canada the Greens are competitive in three of the four PEI seats and also in the New Brunswick riding of Fredericton where the provincial leader has his seat I live in Fredericton the Greens have chosen a good candidate and they have strong local organization and popular support I wouldnt be surprised if they pull it off this fall,0.325758,0.07204216
3080,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,239,2019-06-24 04:57:00,I abandoned my long time NDP loyalties when Jagmeet shocked me and went antipipeline And frankly feel betrayed after countless days of volunteering for the NDP over the years When Canadians approve of TMX by a ratio of 21 in the latest Angus Reid data And a substantial larger amount when Quebec is excluded from the data What niche pool of voters is he trying win over while willing to lose so many in the mainstream The NDP historically represented working families now is determined under Jagmeets leadership represents anything but,0.144444,0.10051597
3081,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,206,2019-06-24 11:31:00,Nick your feeling of surprise and betrayal are conveniently misplaced  thats not on Singh Lay that sht at the feet of the proponents of the Leap Manifesto  Avi Naomi et al,-0.2,0.61869633
3082,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,25,2019-06-24 12:24:00,The urban elite members of the NDP decided some time ago to go chasing green votes and basically forgot about the bluecollar Joe SixPack voters especially in rural areas who had voted NDP for ages Youre right that Avi and Naomi et al represent that faction Interestingly its not completely different from whats happened to the Democratic Party in the US,0.017143,0.11671141
3083,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,25,2019-06-24 12:26:00,Another perfect example of this phenomenon is when the NDP were setting official policy on the Northern Gateway Pipeline proposal a few years ago The building trades and other unions in Northern BC were in favour because of the jobs The urban greenies were opposed Guess who won The urban greenies basically told the building trades et al to PFO,0.135,0.20638607
3084,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,125,2019-06-24 17:47:00,The BC NDP has wrestled with this tension for the last 30 years Harcourt tried to straddle the fence on Clayoquot Sound and got kicked from both sides Clark at least knew where his bread was buttered and favoured his union buddies calling Tzeporah Berman an enemy of BC and saying protestors in the Elaho Valley who were assaulted got what they deserved No doubt that was part of the reason large numbers of disaffected NDPers voted Green in 2001 which gave Campbell a nearshutout in the legislature Today the shoe is very much on the other foot Horgan is both desperate to appease the Greens propping up his government and prevent any further leakage of support to them so theyve thrown their lot in with the environmentalist camp By demonizing resourceextraction industries theyve pretty much written off everything outside the Lower Mainland and the Island A few pockets in the West Kootenays may still vote for them Whether this strategy will pay off remains to be seen Nick M says  June 24 2019 at 1033 pm The TMX completion will provide thousands of full time middleclass employment in the Energy sector If your concern is tackling income inequality than you want the pipeline Do not forget that the Green New Deal means displacing families It means transferring more wealth to the top one percent Jagmeet abandoned working families in favour of the privileged Leapers,0.065869,0.18419363
3085,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,88,2019-06-25 15:14:00,It should be noted that the Greens have given the Leap Manifesto an Organizational Endorsement So no pipelines mining etc and with no plans to replace the lost export revenue,0.0,0.1160085
3086,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,237,2019-06-24 05:35:00,1  What I find just as interesting is the near symmetry between CPC and LPC numbers since Sept 15 For the most part they seem to be trading backandforth 2  The Greens started to boost suddenly around Jan 19 without any competing parties taking a comparative loss This suggests to me that Greens are drawing equally from other parties while also bringing new voters and previously disgruntled voters back to the electoral process 3  Any chance of a merger between the Greens and the NDP Previously I would have thought it unworkable because of Big Labour and the privileged position held by unions in the NDP However with green technology on the rise the NDP struggling to retain its traditional constituencies as the Greens attract many of its younger voters and with the Green Party in Canada being more pragmatic and businessfriendly than other Green parties worldwide this might be a good time for a merger between both parties,0.087652,0.07132158
3087,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,5,2019-06-24 11:20:00,Mark Two oversized egos will put an end to those type of attempts,0.0,0.27875873
3088,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,524,2019-06-24 09:42:00,The problem with trying to evaluate the s for the Green Party is separating those who truly support the Greens agenda and those who are merely parking their preference with the Greens because they represent the equivalent of None of the Above,-0.225,0.12697229
3089,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,22,2019-06-24 19:58:00,those who are merely parking their preference with the Greens because they represent the equivalent of None of the Above That would be quite a large percentage if past elections are any indication How many times have we seen pollsters get it wrong now because of last minute inexplicable vote swings,-0.141964,0.10459975
3090,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,524,2019-06-25 08:25:00,Fred I know three people who voted Green in the last Ontario election but not because they supported the policies of the Greens Rather they found all of the alternatives underwhelming They viewed it as a form of protest vote Instead of sitting at home on election day they took the time to cast their vote essentially for None of the Above That the Greens and the media took this as a vote of support for the Greens was of little concern to those three individuals,-0.0775,0.087328434
3091,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,22,2019-06-25 09:18:00,So the Green Party now serves as the modernday Rhinoceros Party I know you remember them,0.025,0.1652092
3092,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,524,2019-06-25 16:10:00,Fred your assessment of my vintage is accurate Oh for the days when Cornelius ran his campaign from the Granby Zoo Steve T says  June 24 2019 at 1026 am We will see what happens when the Greens are subject to the same questioning and scrutiny as the CPC Libs and NDP Thus far most interviews Ive seen have treated Elizabeth May with fairly gentle kid gloves Not that she isnt smart enough to answer intelligent questions with intelligent answers but there is also the part of politics that involves artfully answering questions that have no good answer and are asked purely to make you look bad Reporters love to feel smart and unfortunately for some of them they view gotcha questions as the best avenue for it Many of the circumstances that have tripped up politicians on the campaign trail are due to these sorts of questions and figuring out how to navigate them will be the real test of the Greens Shouting environment after every question will get old pretty quick,0.197153,0.23163804
3093,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,25,2019-06-24 12:30:00,Elizabeth May gets tonguebathed by the press most of the time That spectacle when she was hammered out of her gourd at the PPG dinner a few years back  if any other politician from any other party had done that with the cameras rolling by the way their political career would have been over or at least seriously damaged Lizzie got a free pass,-0.02037,0.18597823
3094,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,384,2019-06-24 11:15:00,On a somewhat unrelated topic I received a fund raising call from the Liberal Party this the weekend Theyre still clinging to the Justin Trudeau and the Liberal Party line I thought by now the LPC brain trust would have figured out that JT is complete liability,0.1,0.18500382
3095,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,6,2019-06-24 12:02:00,I received a flyer from my Liberal MP in the mail LOL recently It was 4 pages and never mentioned the words Liberal or Trudeau So theres that Harper was mentioned once I think theyre probably doing this regionally as the Liberals were resoundingly defeated here in PEI,0.4,0.11871214
3096,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,336,2019-06-24 13:38:00,If it was a government funded mailer there are limits on partisan messaging that they can contain,0.0,0.064342335
3097,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,237,2019-06-25 04:56:00,Moved provinces not too long ago Also received a mailer from our local MP Had to google search in order to confirm she was a Liberal,-0.025,0.08077772
3098,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,5,2019-06-24 11:25:00,We cant know how far the Greens will go nor the momentum they will generate on election day In case you havent guessed the presumptive party will be looking for massage parlor 20 to try and burst the Green bubble So many law and order types will be more than willing to help the presumptives outso what else is new,0.214394,0.109274104
3099,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,531,2019-06-25 08:25:00,EKOS has a long history of overpredicting the level of Green support So take this poll with a grain of salt as the next several nonEKOS polls are likely to show more traditional party standings But theres really no denying that the trend is there  and the risk for the NDP is substantial All of this tells me however that campaigns matter If the Greens can get support up to 15 nationally prewrit Greens will have a chance at electing 712 MPs 7 almost certainly I absolutely expect the NDP to start eating into Green support once voters start paying more attention and are bombarded by advertising The Green Party has never run a truly national campaign and there doesnt appear to be any way for the Greens to do so now this late in the game  even if they wanted to roll the dice I expect the Greens will focus on the 712 winnable ridings and that will be it Dont write the NDP off  especially as voters flee the Liberal Party which they will once Justin Trudeau becomes the subject of the most ruthless merciless ad campaign ever unleashed against a Canadian political figure The Ontario NDP benefited from the backlash against Liberal Premier Kathleen Wynne in 2018 Singh will also benefit as Liberal support starts to slide Of course all of this likely leads to a Conservative majority government And for me that provides yet further evidence that those to the left of the Conservatives need to get our acts together on the smaller stuff  because we are truly at risk of losing the big stuff with a majority Con government,-0.064667,0.13722925
3100,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,292,2019-06-25 11:35:00,Of all the leaders Elizabeth May in my view is the most genuine and intelligent yet as an avid environmentalist she continues to miss perhaps the greatest reversible cause of climate change the consumption of meat The UN report Livestocks Long Shadow  2012 conservatively estimated that this industry was responsible for 18 of all greenhouse gas emissions much of which are reversible compared to only 14 from burning fossil fuels The World Watch Institute places the livestock industry contribution closer to a more comprehensive 51 Yet neither Mrs May nor any of her adversaries has ever even acknowledged this readily addressable solution to our climate woes Scientists estimate that if all Canadians adopted a whole plant based diet we would easily meet 50 of our Paris Accord quota by 2020 Add to this the fact that a whole plant based no oil diet has been shown in a mountain of evidence based peer reviewed medical research over the last 40 years to prevent halt and even reverse up to 80 of chronic diseases that are crippling our health healthcare system and our economy it seems to me that none of these political leaders can claim to be addressing environmental healthcare or economic issues if they refuse to even acknowledge this problem and its readily implantable solution The recent EAT Lancet report 2019 Harvard outlines in great detail the essential steps necessary for the planet to survive through the necessary transition to healthy planetary plant based diet Why is no one listening,0.265667,0.11616556
3101,325,http://warrenkinsella.com/2019/06/i-predicted-the-amazing-elizabeth-mays-greens-would-go-ahead-of-jagmeet-singhs-ndp-in-july-or-august/,470,2019-06-25 20:13:00,Im sure you feel vastly superior by pointing out that Albertans and their industries are pointless and unethical A few facts Earths population consumes 100 million barrels of oil per day Subsequently the produce a similar daily amount Alberta is the worlds 6th largest producer and contains the worlds 3rd greatest reserves next to Saudi Arabia and Venezuela If you havent figured it out yet its what we do and what we will continue to do despite Canadas valiant attempt to shut us down Its interesting that Washington state has the 5th largest refinery capacity in the US the largest refinery is 3 miles south of the BC border Have you been to Salt Spring Island and Anacortes Island in Wa Same island chain and they do have on thing in common They do not have one single refinery Salt Spring Island has none Anacortes Island has 2 Thousands of tankers serve the Wa refineries each year Receiving crude from AK and distributing refined products to OR And CA Nary a protester For 10 years Albertans have heard Canadians disparage us unmercifully based on false information provided primarily by the Unifor media and the CBC If you didnt notice were not going to accept it any longer So one way or the other we will within the next few years be a US state That inevitably however is a major plus for Canada You will meet your Paris Agreement commitments with little effort Rather than being a county that contains 65 far left further left and marxists you will be 75 No opposition Lets be fair We want you to be who you are Albertans want to be who they are Your comments should include a proposal that its time to dismiss Alberta from Canada They are obviously not worthy and we agree completely,0.04214,0.23840117
3102,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,532,2019-06-24 13:33:00,I agree with you on this,0.0,0.0274433
3103,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,533,2019-06-24 14:29:00,Actually the law applies to Christians as well but that not mentioned Christians are not an accepted victims group in Canada You would assume from this article that religious symbols were banned completely The true is these people are free to wear all the religious symbols they want in their personal lives When Im dealing with a government official I dont want to be concerned about their religious proclivities They represent the government Many occupations have a dress code Thats all this is The Quebec government was wise to invoke the not withstanding clause so this isnt dragged through the courts This shouldnt be decided by unelected lefty activist judges,0.205,0.2326413
3104,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,237,2019-06-24 20:28:00,Speaking as a conservative and Conservative I believe that arguments based upon the Charter of Rights and Freedoms aside Sikhs have more than earned the right of wearing their turbans in public and as public officials It is the same turban they wore in service to Canada during the First and Second World Wars where they proved to be among the most loyal of soldiers to King and Country I also dont have any issue with Jews Muslims Christians or First Nations or any other folks wearing traditional religious or cultural garb while in public,0.139603,0.118884124
3105,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,473,2019-06-25 09:17:00,Please tell that to Indira Gandhis family You will recall who killed her,-0.2,0.4820123
3106,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,534,2019-06-25 21:18:00,While youre at it why dont you as the thousands of families who had their kin slaughtered by the Indian military under the direction of Indira Gandhi Or the widows without husbands and sons who were massacred in 84 at the goading of Gandhis son Bet you didnt Google that much did you dumbass,0.05,0.6864414
3107,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,483,2019-06-24 15:59:00,I have mixed feelings about this I dont care what someone wears on their head but i think faces should be uncovered If it is illegal to ask someone their religion as a job applicant should it be legal to promote your religion in a public sector job If the entire federal Liberal party is willing to exclude people from public life or public funding due to their religious beliefs on abortion is this not just another step,-0.0175,0.2866978
3108,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,40,2019-06-24 21:38:00,Its easy to explain each party worries coming out too strongly against this would hurt them in Quebec Trudeau With expected seat losses in English Canada he absolutely must gain seats in Quebec if he wants to remain PM and that means appealing to some of the 45 or so who would vote CAQ if an election were held today Conservatives With Doug Ford hurting the Tories in Ontario there are not enough winneable seats in English Canada to win a majority on their own like Harper did in 2011 And no majority Scheer doesnt become PM as NDP and Greens will back Liberals And to win in Quebec he needs to appeal to those who voted CAQ or would vote CAQ today NDP They are not going to form government and will likely lose seats but if they get a goose egg in Quebec that could really hurt their rebuilding for the next election so they need to at least try to hold a few of the 16 seats they have in Quebec and a lot of the NDP voters that voted for Layton in 2011 also voted for Legault in 2018 So does that justify the stance of the federal leaders No but as they say everything is politics I can assure you if Kenney or Ford tried this Trudeau would all over them as he knows he wont win any seats in Alberta so nothing to lose and in Ontario all potential Liberal voters either didnt vote for Doug Ford or if they did they regret their vote Anyone who still supports Doug Ford wont consider voting Liberal Besides not sure if Chretien did this but I know Martin on health care was hypocritical Whenever Ralph Klein even entertained allowing more private health care he threatened to hit Alberta with big fines under Canada Health Act but when Quebec had much more blatant violations turned a blind eye so this is something weve seen far too many politicians do even though it is not right,0.15246,0.31444559
3109,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,534,2019-06-25 21:44:00,There are consequences for inaction Quebec may be the spoiled child of our confederacy but parliamentary ridings across the country are made up of the very people this would affect and passive tolerance of psuedonationalism for a handful of seats in Quebec isnt going play well in key battle grounds No major party can afford to turn a blind eye to this shit and expect to go to voters in Ontario and BC with the reasoning that they dont want to be too strong on the issue Youre either for this or against it Theres no middle ground and politics very much requires you to stake a position You need not look further than Tom Mulcair in 2015 and his partys apparent struggle with the burqa debate,0.021208,0.5314403
3110,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,5,2019-06-24 21:44:00,First off the cartoonist needs to take rudimentary French lessons,0.125,0.22280443
3111,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,5,2019-06-24 21:58:00,I dont support this law Is anyone come on ANYONE really surprised how the fed politicians are handling this Without Quebec Justin is out on his ass Andrew knows he can get that majority without Quebec but hes rising in the polls thereso as for Jagmeet he dreams of glories Layton past So there you go And of course the elephant in the room is Canadians in other provinces and territories who not insignificantly support what Quebec is doing for their own reasons not exactly noble either,0.005,0.6761533
3112,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,5,2019-06-24 22:05:00,And just to bring English Canada up to speed since they know practically zip about what happens in Quebec what else is new and viceversa the National Assembly voted unanimously last March to remove the crucifix Ah those two solitudes No wonder Canada is eventually doomed 1982 was just lighting the very long fuse,0.017841,0.15389146
3113,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,535,2019-06-25 03:27:00,I hope you correct this It makes it illegal to wear religious symbols at work if youre a teacher a bus driver a cop a nurse or even a day care worker It applies to everyone who gets a stipend from the province basically I does not apply to bus drivers nurses or day care workers Its quite an important distinction The new secularism law once known as Bill 21 makes it illegal to wear religious symbols at work if youre a public school teacher a police officer a judge a prison guard a wildlife officer a Crown prosecutor or if you work as a lawyer for the government httpswwwcbccanewscanadamontrealquebecreligioussymbolsimmigrationfaq15178694 Even more details herehttpswwwcbccanewscanadamontrealquebecbill21jobsaffected15083041,0.004545,0.11457426
3114,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,Blogger,2019-06-25 04:56:00,Merci Will check,0.0,0.04314832
3115,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,14,2019-06-25 09:45:00,Trudeau is the PM and Liberals loudly proclaim they are the party of PETs Charter Not excusing other leaders but the responsibility to challenge this is on JT and his government However they are already losing in rural Quebec thanks to their immigration and Illegals policies Theres not a chance in hell Trudeau will risk losing more ground in the Quebecois boonies over a matter of principle,0.135,0.37446612
3116,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,534,2019-06-25 21:29:00,This is a great piece Warren As I watched every Liberal Conservative and New Democrat gleefully tweeting out salutations on St Jean Baptiste Day the irony was dumbfounding Stunning is Trudeaus pathetic failure to fight Legault on something hes virtuesignalled on since 20fucking15,0.023939,0.5023382
3117,323,http://warrenkinsella.com/2019/06/my-latest-in-the-sun-when-they-came-for-the-jewssikhsmuslims-they-said-nothing/,5,2019-06-28 23:15:00,Charlie Would you expect any politician to do anything less All they really give a shit about is winning with a majority and then pacting with the devil thereafter to stay in power Period exclamation point The PMs only hope IS Quebec and everyone knows it,0.066667,0.7143426
3118,322,http://warrenkinsella.com/2019/06/pizzagate-poll-the-shocking-photographic-evidence/,536,2019-06-25 07:56:00,Im not sure how many times theyve washed and reused those single use plastic utensilsbut someone needs to tell them that hot water washings will leech out toxins into their food and cause brain rotnevermindtoo late as this explains the liberal mind a lot,0.025714,0.3035342
3119,322,http://warrenkinsella.com/2019/06/pizzagate-poll-the-shocking-photographic-evidence/,138,2019-06-25 09:10:00,Well good eyes to whoever spotted that plastic I do have to say however that there are troubles with gender parity if the seven members of the Papineau Youth Council are all females Arent we trying a bit too hard to resurrect that feminist schtick,0.204167,0.21900673
3120,322,http://warrenkinsella.com/2019/06/pizzagate-poll-the-shocking-photographic-evidence/,223,2019-06-25 09:59:00,I think theres one dude having once been a young man I am certain this fellow was concentrating on serious policy matters throughout the duration of this entire meeting,-0.004762,0.118787415
3121,322,http://warrenkinsella.com/2019/06/pizzagate-poll-the-shocking-photographic-evidence/,22,2019-06-25 19:58:00,Yeah that one might be a guybut even so that makes it seven women to one possible man Thats classic Trudeau genderbalancing in action hes just not really good at math is all,-0.020833,0.14941113
3122,322,http://warrenkinsella.com/2019/06/pizzagate-poll-the-shocking-photographic-evidence/,88,2019-06-27 07:20:00,Umm shouldnt that be fepeople Much more inclusive,0.625,0.09798815
3123,322,http://warrenkinsella.com/2019/06/pizzagate-poll-the-shocking-photographic-evidence/,223,2019-06-25 09:55:00,Caption Papineau Youth Council takes time out of its busy schedule to meet with an uninformed local bumpkin to make him feel like he matters,0.05,0.43245134
3124,322,http://warrenkinsella.com/2019/06/pizzagate-poll-the-shocking-photographic-evidence/,537,2019-06-25 15:09:00,Someone supplied the utensils I dont see anyone using them Arent we getting a wee bit petty here,0.0,0.25239518
